logFC,logCPM,LR,PValue,FDR,gene
0.11410529756837787,10.214604772398085,0.3317668076490179,0.5646205751335871,0.9102802055596851,TOP1
0.3538287480244218,0.49731269472290124,0.33164500046303047,0.5646920539504934,0.9102802055596851,SEPTIN7P3
-0.0959719132261852,8.474405840500713,0.33162784424547453,0.5647021229557108,0.9102802055596851,BOLA2
-0.12481249698833621,9.705702319589749,0.33158558207898636,0.5647269281528432,0.9102802055596851,RPL36AP37
0.1490621371871457,6.092523123515123,0.3312544710458951,0.5649213420996116,0.9102802055596851,NSMCE3
-0.13018277592146155,6.387247194427011,0.33033378108032707,0.5654626117563588,0.9104235051597281,ZNF408
-0.13432257402563189,6.034286205307981,0.33022441717995576,0.5655269729837245,0.9104235051597281,PIP4P2
-0.10369206113066973,9.324359911891115,0.328425094099174,0.5665879245890352,0.9117149982884748,UBE2M
0.21372440520318406,8.610151344114403,0.3275329119046546,0.5671154227953534,0.9117691977296285,AMIGO2
-0.22940887498547768,1.7998806546627535,0.32713086380964174,0.5673534434943328,0.9117691977296285,REC8
0.23279478871754064,2.263651567689888,0.32705597445280477,0.5673978009707932,0.9117691977296285,GABRQ
-0.10749490168096147,9.56082143358459,0.32440668690298935,0.5689713448659826,0.9138810479980504,PDLIM1
-0.22605505001053985,2.0200512898318426,0.32316974096196693,0.5697089446790807,0.9144369058873927,ZNF430
-0.14501683658636075,6.039771695705569,0.3219632524776177,0.5704301840577585,0.9144369058873927,MB21D2
0.10172914204914092,8.305671976919218,0.3214703142838857,0.5707253768874686,0.9144369058873927,CAMLG
-0.12364423778476082,6.404976840642952,0.3212756554916325,0.5708420294158424,0.9144369058873927,ZNF398
-0.2308184817735533,1.3783183150988927,0.32099177215306574,0.5710122349717068,0.9144369058873927,OR1I1
0.2922214125144321,0.9631138130590625,0.32036980058851716,0.5713854930721591,0.9144369058873927,LIMD2
-0.11210898523764266,7.120208800090928,0.3201286272562953,0.5715303549430937,0.9144369058873927,SERTAD1
0.1564413453582398,6.426530009278435,0.31995873235918637,0.5716324463469227,0.9144369058873927,EIF5A2
0.2962845231986146,0.23683629370396098,0.3196071769449971,0.5718438128854985,0.9144369058873927,H1-4
-0.1100252145785319,7.68156190538895,0.31822529830202484,0.5726761326185565,0.9144369058873927,MRPL23
0.11877430191758986,6.701905202203444,0.3181216567502858,0.5727386529820272,0.9144369058873927,RDH14
0.15018321302221008,6.246176870638501,0.3179273788556145,0.572855884668483,0.9144369058873927,WDR46
0.11379664992933924,7.012983114873258,0.31776992968709905,0.5729509277031507,0.9144369058873927,UBL7
0.11478343327531348,7.018310863867819,0.3175581838342296,0.5730787954681482,0.9144369058873927,DCLRE1A
0.21494280913345126,3.5814710938979504,0.3168060327455393,0.5735334543597413,0.9144369058873927,TMEM38A
0.43612791781818483,0.10688301924235097,0.3164636288237608,0.5737406654961553,0.9144369058873927,MAMDC2
0.2823088374700846,0.7074955929965108,0.316030356948088,0.5740030784273983,0.9144369058873927,H3C8
-0.16167897734544634,5.031238286622984,0.3155105528378557,0.5743182125212919,0.9144369058873927,CBR3
-0.28098715591244616,0.3143800912759897,0.3149259251498516,0.5746730545581056,0.9144369058873927,TAS2R14
0.23694120734076984,3.066046737460802,0.31482903940034257,0.5747319015668542,0.9144369058873927,CDK3
0.24925071563256493,4.307174741492434,0.31477180515953407,0.574766670414465,0.9144369058873927,MAP1LC3B2
0.4627662993005372,-0.19196050405320228,0.31422185866486796,0.5751009657360948,0.9145558678944035,CFAP206
-0.11654719109289997,6.969828458157568,0.31353756476207195,0.5755174638896275,0.9148053868953755,STK38L
0.10228529425462797,9.144214604851559,0.3112181949694133,0.5769336125946755,0.916280560272948,PPP4R3B
0.3120618724807272,0.4420322007362115,0.3111660342631586,0.5769655400810646,0.916280560272948,GEM
-0.11944471174599441,6.974098087684009,0.31024997178413116,0.5775268331789777,0.9164270016372769,TDRD7
0.11429428154243249,8.022629158385158,0.31016678453369195,0.5775778577288285,0.9164270016372769,POLR1F
0.23968645693851495,3.2803257487639828,0.3089439017906641,0.5783289735389482,0.9172058068187459,H2BC19P
-0.09595748966120826,7.940774838387009,0.3078808230984791,0.578983517614333,0.9174937540052606,CPSF1
0.12105153910058412,8.780160789713108,0.3078033996335421,0.5790312454335129,0.9174937540052606,NDUFA2
-0.3226927305305737,4.001554181026219,0.306208800192735,0.5800159888726988,0.918088182554145,ZNF432
-0.10441765998365574,9.999543900071922,0.3056701349487412,0.5803493979410211,0.918088182554145,NACC1
0.22808226448211877,1.3056907524746701,0.3054724655738993,0.580471842422299,0.918088182554145,ZNF681
-0.11293000455331097,6.8527421345307085,0.304932815065845,0.5808063875074578,0.918088182554145,FRAT2
0.26457842063397574,0.8479538350101049,0.30475202472949015,0.5809185510955441,0.918088182554145,SNAI3
0.09312939974307817,8.279941297125172,0.3046698670610155,0.5809695366332983,0.918088182554145,ERP44
-0.09999238615120608,7.816404092606314,0.3038407079461507,0.5814846001704771,0.9184902424924972,POLR3K
-0.1111363769952431,10.108039053352941,0.30260635185925366,0.5822530671370141,0.9192920289385473,YKT6
0.1372389427217718,5.655134325893444,0.3013804141029368,0.5830183165734332,0.9195359443007584,ORAI3
0.29068857956905414,0.32489204771068947,0.30135988935100855,0.5830311456727515,0.9195359443007584,OR8H2
0.23328703526154343,3.1129644662482914,0.30076034360608705,0.5834061458481186,0.9195359443007584,EEF1A1P19
0.10026639262349973,7.589992144164589,0.30068820849253086,0.5834512972351009,0.9195359443007584,PPP1R2
0.25178561967602003,2.748845188033547,0.29980618906667544,0.5840039483203975,0.9198746154112226,RFLNB
-0.1695681226262706,4.651355381411419,0.298607648063008,0.5847566197954674,0.9198746154112226,SYNJ2BP-COX16
-0.11416044975695129,6.759240018190702,0.2984998565358894,0.5848244078706156,0.9198746154112226,NCBP2AS2
-0.12892835385457302,6.15945920928528,0.2984212616263413,0.5848738447585998,0.9198746154112226,MLLT11
0.12243863594094859,6.380476747599771,0.29798512285525547,0.5851483335736924,0.9198746154112226,ETAA1
-0.3075279127215144,0.8510849129821406,0.2964588670111783,0.5861109570222854,0.9198746154112226,OR5A2
-0.15926966828656974,4.779084377798991,0.29600282910565845,0.5863992076059732,0.9198746154112226,SWSAP1
0.11281972863008184,8.631308834408149,0.29571771341881004,0.5865795686026823,0.9198746154112226,AP1M1
0.10801261140695564,6.994211495062842,0.2953057197655493,0.5868403903005481,0.9198746154112226,MTRFR
-0.1605366924582452,4.7577713183152985,0.2952449858980124,0.5868788591482553,0.9198746154112226,ADCK5
0.12354271274321381,6.240098395651317,0.29505956297073155,0.5869963377952889,0.9198746154112226,JMY
-0.08883207183874756,8.491708640637194,0.2948334767582299,0.5871396442304843,0.9198746154112226,RRS1
0.237069689507938,1.3647754216716235,0.2946149415769852,0.5872782320248933,0.9198746154112226,GBP4
0.10826956334013545,7.395799813833619,0.2945481132677248,0.5873206256172676,0.9198746154112226,TAF9
-0.1081401526007556,9.772825466706621,0.29407827467258585,0.5876188510198285,0.9199328436223347,SH3GL1
0.2266875376203566,1.3212773754277107,0.2935781391448766,0.5879366460442531,0.9200216432770639,MRAP2
-0.13545184943869812,5.845735233285275,0.29258052727165307,0.5885715936671545,0.9205776190959022,MRM1
-0.22929927572237785,1.4137030199577711,0.29201061267781714,0.5889349540829758,0.9205776190959022,TAS2R20
0.18137198814738711,4.169030494694674,0.2917901566584469,0.5890756331047842,0.9205776190959022,ERV3-1
0.15920917144664015,4.742286445170957,0.2912575576227363,0.5894157826111392,0.9207008944688185,CTSO
-0.2702172350098537,3.3398513299770114,0.28932713420036293,0.5906520414305477,0.9220305068701645,RPL7P9
-0.21875278069666057,2.314675660677273,0.2889555603720273,0.5908906103503921,0.9220305068701645,CD302
0.09161707356267364,8.101493792068934,0.288704515657205,0.5910519055106985,0.9220305068701645,FASTKD5
-0.10116411562910392,9.260063082754213,0.2879859064518371,0.5915141089857757,0.9221470622776801,MLLT6
-0.09574970615404335,7.567860992821023,0.2877748903810122,0.5916499738393401,0.9221470622776801,TACO1
0.11780625882174756,6.525304578610434,0.2866220333887286,0.5923933871999025,0.9228975669727925,TAF3
0.10522935799485972,7.306843495678828,0.28601205474175373,0.5927875069657637,0.9231034796939245,APOL6
-0.10598083489155312,8.584989005143669,0.2852585178280833,0.5932751296151657,0.9234547512207791,DERPC
0.20197816751028247,2.895088994387288,0.28372603275602426,0.5942693778891217,0.9239237522899165,RPS3AP5
0.10207027543299543,7.804989774328159,0.283677891378062,0.5943006669346592,0.9239237522899165,YTHDC1
-0.3421718135533088,1.4053201059937848,0.2830983057975569,0.594677631006235,0.9239237522899165,ARC
-0.41081290411446997,2.853980940406058,0.28279186811286294,0.5948771390608624,0.9239237522899165,MMP1
-0.1304640540402707,6.0415685171535705,0.28257319152181815,0.59501959453898,0.9239237522899165,TBCD
-0.0963093299409407,7.548975608672022,0.28237383972784436,0.5951495226158089,0.9239237522899165,BDKRB2
0.08972836209028574,8.262549163314633,0.28017794929125994,0.5965846061964204,0.9251005187637341,STMP1
0.1019789652907221,7.3150152247426465,0.27996229128753214,0.5967259334155485,0.9251005187637341,PIK3CA
-0.27362950730850627,0.8157160156801105,0.2797084244891277,0.5968923893241128,0.9251005187637341,SPDYE21
0.2186448786621906,1.9117186347580148,0.279396111894596,0.5970972997569519,0.9251005187637341,LGALS4
0.24857676945336915,1.1589481132229529,0.2792090331875503,0.5972201135605831,0.9251005187637341,PCDHB11
-0.09769443053121887,8.387021655638787,0.27873489923815953,0.597531609860343,0.9251763590280532,RAB32
0.2671187763566729,0.23967713219269793,0.27736375366635124,0.5984343348462853,0.9261671480010142,EEF1A1P46
-0.09770374431865565,8.296546302876317,0.2756465744198806,0.5995689076610018,0.9274623693361247,HPS6
-0.23976512494435254,0.9205943432673614,0.2753012727101398,0.5997975992386573,0.9274623693361247,NPFF
0.1103976505070483,12.200313058902806,0.27437037485003657,0.6004150406796045,0.927762197457415,RPL7A
-0.11753129430389259,6.806377008204502,0.27421528164329345,0.6005180398411928,0.927762197457415,F8A1
-0.10026912856400709,9.391897890776402,0.2728665411343627,0.6014153220707827,0.9278148651893623,STK17A
0.16661999367374,4.885139237418723,0.2721457863741037,0.6018959794046729,0.9278148651893623,LOC122539214
-0.1310879059749271,5.999772690495473,0.27207439990770155,0.6019436297081137,0.9278148651893623,NUTM2E
0.25357259173092356,0.7214634644369998,0.2717540702375545,0.6021575469828366,0.9278148651893623,RPSAP61
-0.08946377761425925,8.45379688147307,0.2716170184343909,0.6022491196348312,0.9278148651893623,PNO1
-0.12218010737569418,6.686233076643863,0.27026640636014676,0.6031531206521356,0.9278148651893623,FOXF2
0.16483483371036095,8.171754981390535,0.27004000010924756,0.603304941148544,0.9278148651893623,MRGPRX3
-0.1229857001852047,6.489397364950437,0.2697733005298071,0.6034838847342164,0.9278148651893623,TMEM65
-0.32280128707430583,0.27050193668997824,0.2696282775500114,0.603581235865835,0.9278148651893623,RPS23P8
-0.23567634588531558,0.8037288838361398,0.2695287698252312,0.60364805271413,0.9278148651893623,HUS1B
-0.2388912468381793,0.9131094481790217,0.26929210708964346,0.6038070285129541,0.9278148651893623,CLCA4
-0.11651861275838307,6.8854648259765385,0.2682648491062736,0.6044981081225643,0.9278148651893623,BBLN
0.11897814886317178,6.264102848104079,0.2681092882827585,0.6046029066803779,0.9278148651893623,OTUD3
-0.08803068348175681,9.183668770019725,0.26757423309265604,0.6049636584474885,0.9278148651893623,HNRNPUL2-BSCL2
0.36433328853327746,0.09687582541649688,0.2673086489479797,0.6051428938119231,0.9278148651893623,RPL21P87
-0.09334969420233098,9.538768848692,0.2671637570917653,0.6052407248803189,0.9278148651893623,TIMM13
-0.08562847093486275,8.482233031950269,0.26708766668231476,0.6052921146333586,0.9278148651893623,EMC8
-0.09579482100431949,9.677563553330682,0.2665039541800809,0.6056866497477883,0.9278148651893623,RNF187
-0.20224117647849085,2.3578805272059067,0.26558157269978877,0.6063112104563861,0.9278148651893623,C1orf54
0.12402609095071353,7.271197392420876,0.26530540287075155,0.606498476897038,0.9278148651893623,CHORDC1
-0.09442763847486994,8.752018646456152,0.2646503846631276,0.6069431281262684,0.9278148651893623,TIMM44
0.2235093780352847,1.219523686554307,0.26449033604888195,0.6070518809824803,0.9278148651893623,RPS2P20
-0.08728103818798001,8.930224378095705,0.26430440384976706,0.6071782739629457,0.9278148651893623,FEM1B
-0.089712855648341,8.07747343725811,0.26415182394435277,0.6072820367179822,0.9278148651893623,ARL2
0.12738408251772976,6.440750494713867,0.2640350704259866,0.6073614611412235,0.9278148651893623,C2orf69
0.09297025386472683,9.468411654885148,0.2638841034579116,0.6074641930099431,0.9278148651893623,TOMM70
-0.2024663621631494,3.0680383855334332,0.26316894378845745,0.6079513590166321,0.9278148651893623,SPDYE16
-0.09369126753346059,8.841292720371351,0.26314952179650675,0.6079646009143368,0.9278148651893623,CIC
0.17950298614461177,4.982400099351757,0.2623892094878073,0.6084834669153493,0.9278148651893623,PLCXD2
-0.19149809709108795,2.6294314316542895,0.262291822812709,0.6085499958245988,0.9278148651893623,RPL13AP20
-0.17230373292710222,4.533497865520026,0.2620465694921492,0.6087176077161859,0.9278148651893623,PMF1-BGLAP
0.10879656568789553,10.593910902522392,0.26157034208160823,0.6090433556651965,0.9278148651893623,CYCS
-0.18886790079445498,4.081051129093384,0.2611845356849942,0.6093075284572685,0.9278148651893623,RASL11A
0.2587623314277035,0.6095573897593222,0.26089811793919826,0.6095038061615703,0.9278148651893623,SERPINB10
-0.11932089898170826,8.984734203200771,0.26047548205792737,0.6097936803421475,0.9278553236294163,ABR
-0.23010623068270633,1.6454429305891911,0.25945983586916554,0.6104914978077293,0.9285162012405861,SH2D1B
0.0846985023616034,8.629349519696099,0.25902851675735405,0.6107883635958048,0.9285669513855117,C11orf98
0.6929200340592263,1.1818232504309651,0.25860146618407853,0.6110825981972128,0.9286136593561785,RPL6P27
-0.12373628014171523,6.268493351187735,0.2574187369105445,0.6118990888475029,0.929453615990776,ZNF696
-0.17745788436515983,6.539154972076767,0.2566007385015894,0.6124651703242646,0.929912649815902,BOLA2B
0.21383788811534327,1.5371884330708607,0.2553280481663833,0.6133481718873497,0.9305558862837949,UQCRHL
0.09374017379840212,9.298903328934799,0.2551068966417631,0.6135018900001976,0.9305558862837949,MRPL14
-0.0937645427972036,8.121413316568274,0.2538979030312305,0.6143437192305389,0.9305558862837949,CDKN2AIPNL
-0.09875386954260192,7.823003636500602,0.25354595028086635,0.6145892582084276,0.9305558862837949,RIOK1
-0.20396339885881035,3.659911351671616,0.2534767231318735,0.6146375794999355,0.9305558862837949,GPR75
-0.10239665961643142,7.311778785136895,0.25305857614418414,0.6149296265682482,0.9305558862837949,NUDT19
-0.28822813457005236,0.20686600074721603,0.25281250394262633,0.6151016325114445,0.9305558862837949,MYOCOS
0.09842434228597324,10.089299855356488,0.2527823415110362,0.6151227234463893,0.9305558862837949,HSPA1B
0.08804304644967167,7.818980509435505,0.2525783791680105,0.6152653845179461,0.9305558862837949,PSME1
0.09280482203481875,9.932034092375147,0.2518126476027476,0.615801618739871,0.930967354971817,HLA-E
-0.1944887560156355,1.9442990608934623,0.2513344574327592,0.6161370084809265,0.9310749647885013,C13orf46
-0.1250062034767549,6.520300936700129,0.24967391332802435,0.6173047787214319,0.9324397943481894,IRX1
-0.09845315608853587,7.589557101882792,0.24857365108774587,0.6180812089804988,0.9325160303839138,CHMP6
0.24860561952661447,0.2511347581058115,0.24813232731924162,0.6183932441689304,0.9325160303839138,LOC100420981
-0.23690450885447203,0.731543269198082,0.2475196123166894,0.6188270351773286,0.9325160303839138,GRAMD4P7
0.1956901225696493,3.6418133896970626,0.2472701692760566,0.6190038281477831,0.9325160303839138,USP27X
0.09814256884197567,7.525875633491911,0.24722061423808128,0.6190389635655853,0.9325160303839138,OAF
-0.16940793184142464,4.091166698149634,0.24703967461443632,0.6191672903365965,0.9325160303839138,SLC25A1P5
0.11784065351730197,6.617904479358667,0.24621004252416157,0.61975643704805,0.9325160303839138,FAM8A1
-0.2083865528248659,6.770093777560736,0.24614314895273992,0.6198039940535702,0.9325160303839138,PI3
-0.2832619677098955,0.23120359036629376,0.2460254685035883,0.6198876767945756,0.9325160303839138,ADAMTS13
0.09814276506377038,10.004896679506684,0.24586554918391812,0.62000143563834,0.9325160303839138,PFDN2
0.2180798791092592,2.789598711565545,0.24531658020199387,0.6203922965579707,0.9327058246886898,GCSAM
0.26225830729100674,0.7660795129605027,0.24370245790461542,0.6215447005371065,0.933741301494791,ZNF474
0.1955953843343191,2.317828566803085,0.24360982474967008,0.6216109799394948,0.933741301494791,KCNE5
